image,country_pred,country_true,country_exact,country_fuzzy,country_status,material_pred,material_true,material_exact,material_fuzzy,material_status,care_pred,care_true,care_exact,care_fuzzy,care_status,ocr_confidence,full_text,error_score
IMG_8707.JPG,CAMBODIA,cambodia,True,1.0,exact_match,90% COTTONIALGODON 10% SPANDEXISPANDEX EXCLUSIVE,"90% cotton, 10% spandex",False,0.6197183098591549,mismatch,,not visible,False,0.0,prediction_failed,0.9048733913962679,"#Chamnlone 90% COTTONIALGODON 10% SPANDEXISPANDEX EXCLUSIVE OF DECORATION NO INCLUYELA DECORACION XXL MADE IN CAMBODIA HECHO EN CAMBOYA REVERSE FOR CARE PARA VER EL EL FL YORK, NY 10018, SEE REVERSO CUIDADO LLC HIGHLIFE 17927 RN#I BROADWAY, 1407 NEW 2OTH USA",1.380281690140845
IMG_8713.JPG,NICARAGUA,Nicaragua,True,1.0,exact_match,77% RECYCLED POLYESTER 11% LYOCELL 12% SPANDEX MACHINE 11% LYOCELL 12% SPANDEX LAVAR,"77% recycled polyester, 11% lyocell, 12% spandex",False,0.696969696969697,mismatch,MACHINE WASH COLD WTH UKE COLORS.ONLY NON-CHLORINE BLEACH IF NEEDED. TUMBLE DRY LOW REMOVE PROMPTLY COOL IRON IF NEEDED DO NOT IRON ON LABEL_ RN17730 VN1068795,machine wash cold with like colors. only non-chlorine bleach if needed. tumble dry low. remove promptly. cool iron if needed. do not iron on label,False,0.9114754098360656,near_match,0.6506474655423407,S 77% RECYCLED POLYESTER / 11% LYOCELL 12% SPANDEX MACHINE WASH COLD WTH UKE COLORS.ONLY NON-CHLORINE BLEACH IF NEEDED. TUMBLE DRY LOW REMOVE PROMPTLY COOL IRON IF NEEDED DO NOT IRON ON LABEL_ RN17730 VN1068795 MADE IN NICARAGUA 779 POLIESTER RECICLADO / 11% LYOCELL / 12% SPANDEX LAVAR A MAQUINA CON AGUA FRIA CON COLORES SIMILARES._USAR SOLAMENTE BLANQUEADOR SIN CLORO SI SE NECESITA SECAR A MAQUINAA TEMPERATURA BAJA RETIRAR RAPIDAMENTE PLANCHAR EN FRIO SI SE NECESITA NO PLANCHAR LA ETIQUETA Hecho EN NICARAGUA,0.3915548931942374
IMG_8539.JPG,,not visible,False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,Wash Machine colars Ike Wih only cycie bleach Non- chare drylow Tumbla neaded Warm rones Jax 0 aeau machina ala Jellcat tanles cyele coulaurs Jles separant en Javer De agont Saulomant chlore Ron anarse blanchimen maciine ia Jan Se6he a4 redasser Jemceratute asdin au Jlede Kel mascrine In den Zykius schonerder waccher Kamvan ahnlichen mit Ichortreles Nur waschen. werwenden: bleichmittel ttocknem Warne geringer buguln: 8ei Warm bodar klouren bui warm vergeljkpare mol (linwaeprogramma op lage Nlol-chloarblaokmlddel Fodla wam laraoatrommel,machine wash cold gentle cycle with like colors. Non-chlorine bleach only. Tumble dry low. Warm iron as needed.,False,0.18740399385560677,mismatch,0.40994072798234515,Ike only drylow Warm rones 0 aeau Jles en De anarse ia Jan a4 au Kel In den Nur 8ei klouren warm op lage Fodla wam pentla cold Wash Machine colars Wih cycie bleach Non- chare Tumbla neaded Jax machina ala Jellcat Laver tanles cyele coulaurs Froide; separant Javer agont Saulomant chlore Ron blanchimen maciine Se6he redasser Jemceratute asdin Jlede mascrine Zykius schonerder waccher Kamvan ahnlichen mit Ichortreles waschen. werwenden: bleichmittel ttocknem Warne geringer buguln: Warm bodar bui vergeljkpare (linwaeprogramma mol Nlol-chloarblaokmlddel laraoatrommel,2.812596006144393
IMG_8712.JPG,,not visible,False,0.0,prediction_failed,77% RECYCLED POLYESTER 11% NYLON 4% SPANDEX TURN,"77% recycled polyester, 11% nylon, 8% wool, 4% spandex",False,0.8431372549019608,partial_match,"MACHINE WASH COLD WITH LIKE COLORS, GENTLE CYCLE ONLY NON-CHLORINE BLEACH IF NEEDED RESHAPE AND LAY FLAT TO DRY COOL IRON IF NEEDED RN17730 VN1317080",turn garment inside out. machine wash cold with like colors. gentle cycle. only non-chlorine bleach if needed. reshape and lay flat to dry. cool iron if needed,False,0.8441558441558441,partial_match,0.8071326001885769,"77% RECYCLED POLYESTER / 11% NYLON / &% WOOL / 4% SPANDEX TURN GARMENT INSIDE OUT MACHINE WASH COLD WITH LIKE COLORS, GENTLE CYCLE ONLY NON-CHLORINE BLEACH IF NEEDED RESHAPE AND LAY FLAT TO DRY COOL IRON IF NEEDED RN17730 VN1317080",1.312706900942195
IMG_8706.JPG,VIETNAM,Vietnam,True,1.0,exact_match,,not visible,False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,0.7261754046159079,S MADE IN VIETNAM HECHO EN VIETNAM,2.0
tag_3.JPG,,not visible,False,0.0,prediction_failed,50% COTTON s 0% MODAL 50% COTON PO,"50% Modal, 50% Cotton",False,0.36363636363636365,mismatch,,not visible,False,0.0,prediction_failed,0.8288634945181399,5o% MODAL 50% COTTON s0% MODAL 50% COTON PO 4500127229 CA 23725 RN 122354 STYLE # BCR5-1600-20 ARTICLE # 79475,2.6363636363636362
IMG_8629.JPG,,not visible,False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,DRY CLEAN,dry clean,True,1.0,exact_match,0.6593775247481514,DRY CLEAN,2.0
IMG_8615.JPG,,not visible,False,0.0,prediction_failed,,100% Cashmere,False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,0.27707913596213096,100r CASHMEBE AN93178 SEE ReveraeTor care 100%- cachEMiRE Impoate Par; Republic clothing corp 1411aadadway New Yoak Ny1o01b VS4 ENtreTIEN AV WeasO,3.0
IMG_8601.JPG,,not visible,False,0.0,prediction_failed,,100% Cashmere,False,0.0,prediction_failed,,dry clean or hand wash cold do not twist or wring do not bleach reshape and lay flat to dry warm iron if needed,False,0.0,prediction_failed,0.4104226806722629,3] 3 1 u 3 378 4 3 1g I7 9 1 28 1 8,3.0
IMG_8588.JPG,Peru,Peru,True,1.0,exact_match,52% Modal 24% Polyester 24% Cotton,"52% Modal, 24% Polyester, 24% Cotton",False,0.9714285714285714,near_match,Machine Wash Cold With Like Colors Non-Chlorine Bleach Dry Only: Tumble Low: Iron On Lowest Setting: Ax 30,"Machine wash cold with like colors, non-chlorine bleach only, tumble dry low, iron on lowest setting",False,0.9029126213592233,near_match,0.7742028281204416,Made In Peru Fabrique Au Perou Hergestellt In Peru Vervaardigd In Peru NJL_= hecho en peru 52% Modal /Modal Modal / Modal /L=3Y Imodal 24% Polyester /Polyester / IPolvester / Polyester Polipolester 24% Cotton /Coton Baumwolle /Katoen /i / algodon Machine Wash Cold With Like Colors Non-Chlorine Bleach Only: Tumble Low: Iron On Lowest Setting: 30 Ax Dry,0.12565880721220524
IMG_8563.JPG,VIETNAM,Vietnam,True,1.0,exact_match,,not visible,False,0.0,prediction_failed,DRY CLEAN ONLY NETTOYAGE A SEC SEULEMENT.,dry clean only,False,0.5185185185185185,mismatch,0.7563919864475939,"ARITZIA DRY CLEAN ONLY NETTOYAGE A SEC SEULEMENT. MADE IN VIETNAM FABRIQUE AU VIETNAM Everyday Luxury: TM To Elevate Your World:"" 1*83 P",1.4814814814814814
IMG_8577.JPG,,USA,False,0.0,prediction_failed,88% TENCEL 12% SPANDEX 88% TENCELTM LYOCELL,"88% Tencel Lyocell, 12% Spandex",False,0.5945945945945946,mismatch,,not visible,False,0.0,prediction_failed,0.7040159791881789,"IN 1 HECHO EN EEUU / FABRIQUE AUXETATS UNS 88% TENCEL ""M LYOCELL / 12% SPANDEX 887 TENCEL TM LYOCELL / SPANDEX 88% TENCELTM LYOCELL / SPANDEX MADE USA 12% 12%",2.4054054054054053
IMG_8589.JPG,,China,False,0.0,prediction_failed,90% RECYCLED CASHMERE 10% CASHMERE CACHEMIRA,"90% Recycled Cashmere, 10% Cashmere",False,0.8607594936708861,partial_match,,not visible,False,0.0,prediction_failed,0.7150496565833733,3n MADE IN CHINA / FABRICADO EN CHINA / FABRIQUE EN CHINE MAIN FABRIC 7 TISSU PRINCIPAL / TEJIDO PRINCIPAL 90% RECYCLED CASHMERE CACHEMiRE RECYCLE 7 CASHMERE RECICLADO 1 CACHEMIRE / 10% CASHMERE CACHEMIRA,2.1392405063291138
IMG_8600.JPG,,not visible,False,0.0,prediction_failed,,100% Cotton,False,0.0,prediction_failed,,Dry clean only,False,0.0,prediction_failed,0.3931100604939672,C 31 ; @ 1 H E 2 88 81  @,3.0
IMG_8614.JPG,CHINA CA,China,False,0.7692307692307693,partial_match,52%VISCOSE 20%NYLON EXCLUSIE 52% VISCOSE 28% POLYESTER 20% NYLON HORS 52% VISCOSA 28% POLIESTER 20% NYLON EXCLUYENDO,"52% viscose, 28% polyester, 20% nylon",False,0.45751633986928103,mismatch,"HAND WASH SEPARATELY IN COLD WATER DO NQT BLEACH; LAY FLAT TO DRY, DO NOT IRON YAKKLERUEROIDH NEA",hand wash separately in cold water do not bleach lay flat to dry do not iron,False,0.8670520231213873,partial_match,0.7167287614611135,"RN US MADE IN CHINA CA FABRiQUE ENCHINE KX HEcHo EN CHINA US 52%VISCOSE 28POiYESTER 20%NYLON EXCLUSIE OF TRIMS CA 52% VISCOSE 28% POLYESTER 20% NYLON HORS GARNITURES MX 52% VISCOSA 28% POLIESTER 20% NYLON EXCLUYENDO ADORNOS US HAND WASH SEPARATELY IN COLD WATER DO NQT BLEACH; LAY FLAT TO DRY, DO NOT IRON CA LAVER SEPAREMENTA LA YAKKLERUEROIDH NEA 163742",0.9062008677785625
IMG_8628.JPG,,not visible,False,0.0,prediction_failed,,100% Cashmere,False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,0.6348765817326438,100*18 cashMere RN 93178 SEE ReverSE For Care,3.0
IMG_8602.JPG,,not visible,False,0.0,prediction_failed,49% RAYON 31% POLYESTER 20% NYLON RN 49% RAYONNE 31% POLYESTER 20% NYLON IMPORTE,"49% Rayon, 31% Polyester, 20% Nylon",False,0.5739130434782609,mismatch,,not visible,False,0.0,prediction_failed,0.884484820852816,49% RAYON 31% POLYESTER 20% NYLON RN 93178 SEE REVERSE FOR CARE 49% RAYONNE 31% POLYESTER 20% NYLON IMPORTE PAR: REPUBLIC CLOTHINC CORP 1411 BROADWAY NEW YORK NY 10018 USA ENTRETIEN AU VERSO,2.426086956521739
IMG_8616.JPG,,not visible,False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,,Dry clean only,False,0.0,prediction_failed,0.3722738368341239,Way cleaN ONLY Nettover A Gec SEULEMENT,3.0
IMG_8574.JPG,,India,False,0.0,prediction_failed,,100% Organic Cotton,False,0.0,prediction_failed,wash cold with Ike colors Tumble dyb Do not bleach Moda In Indla RN167267 MATE te Lobere 8057,"Machine wash cold with like colors, tumble dry low, do not bleach",False,0.620253164556962,mismatch,0.45511422787433536,rooh Organlc Cotton (ar Han Organic CU 1245496 Mochina wash cold with Ike colors Tumble dyb Do not bleach Moda In Indla RN167267 MATE Lobere 8057 1 I 0 te,2.379746835443038
IMG_8560.JPG,,China,False,0.0,prediction_failed,,"70% Rayon, 30% Polyester",False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,0.4688879622843198,32 9 83 2 D 2 >2 93 2 3 1 D,3.0
IMG_8561.JPG,,not visible,False,0.0,prediction_failed,100% POLYESTER LINING 100% POLYESTER TRONC 100% POLYESTER DOUBLURE 100% POLYESTER CA,100% Polyester,False,0.2857142857142857,mismatch,,not visible,False,0.0,prediction_failed,0.8485708577020293,BODY: 100% POLYESTER LINING: 100% POLYESTER TRONC: 100% POLYESTER DOUBLURE: 100% POLYESTER CA 23725 RN 122354 Po 6000007820 STYLE # DTR 04-04-44056-FA24 ARTICLE # 113937,2.7142857142857144
IMG_8575.JPG,Camboya,Cambodia,False,0.8,partial_match,49%Cotton 53%CottorvAlgodon Rib,"53% Cotton, 47% Polyester, 49% Cotton, 49% Polyester, 2% Spandex",False,0.35789473684210527,mismatch,,not visible,False,0.0,prediction_failed,0.8418082388728866,479Polyester/Polyester 49%Cotton/Algodon 4g%Polyester Polvestee 2xSpandex/Elasthanne EXCLUSIVE OF DECORATION EXCLUYENDO DECORATION RN STYLE Made in Hecho Body/Corps: 53%CottorvAlgodon Rib/Costilla: 50369 9920 Cambodia Camboya Pn,1.8421052631578947
IMG_8617.JPG,CNINA,China,False,0.8,partial_match,70% RAYOM,"70% Rayon, 30% Nylon",False,0.5517241379310345,mismatch,Hand WasH cold O0 Not BLEAcH Lav FLAT T0 WAY Warm IRON NEEDED W D0 Not IRON ON decoraTION,"Turn garment inside out, hand wash cold, do not bleach, lay flat to dry, warm iron if needed, do not iron on decoration",False,0.7788461538461539,partial_match,0.3607097077810742,70% RAYOM 3084 Nylox ErcLWSIWE 0F decwaatimn Made IN CNINA RnWare Turn GArMENT Inbide Wwt Hand WasH cold O0 Not BLEAcH Lav FLAT T0 WAY Warm IRON W NEEDED D0 Not IRON ON decoraTION,0.8694297082228116
IMG_8603.JPG,,not visible,False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,MACHINE WaSH SEPARATELY INCOLD WATER DO NOT BLEACH DRY FLAT IRON ATLow TEMPERATURE SEPAREMENT DE BLANCHIMENT SfCdc,"machine wash separately in cold water, do not bleach, dry flat, iron at low temperture",False,0.81,partial_match,0.740378734498598,MACHINE WaSH SEPARATELY INCOLD WATER DO NOT BLEACH DRY FLAT IRON ATLow TEMPERATURE LAVER A LA MACHINE A L'EAU FROIDE SEPAREMENT BLANCHIMENT SfCdc PAS DE,2.19
IMG_8607.JPG,,not visible,False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,WASH COLD WIth LIKE COLORS With MILD DETERCENT C en machine a froid avec des couleurs similaires avec datergent doux ONLY NON-CHLORINE BLEACH WHEN NEEDED Utiliser uniquement un agent blanchissant non decolorant s1 besoin est TUMBLE DRY LOW; REMOVE PROMPTLY Secher en machinea basse temperature sortir rapidement COOL iRon IF NEEDed Ter tiede si 3 Repacser# neceecaire CLEAN DRY OR Ou nettoyor # 8051,"Machine wash cold with like colors with mild detergent, only non-chlorine bleach when needed, tumble dry low remove promptly, iron cool if needed, or dry clean",False,0.5161290322580645,mismatch,0.7331017479113588,WASH COLD LIKE COLORS With MILD DETERCENT C en machine a froid avec couleurs similaires avec datergent doux ONLY NON-CHLORINE BLEACH WHEN NEEDED Utiliser uniquement un agent blanchissant non decolorant s1 besoin est TUMBLE DRY LOW; PROMPTLY Secher en machinea temperature sortir COOL iRon IF NEEDed Ter tiede si 3 CLEAN Ou nettoyor # 8051 MACHiNE WIth Laver des REMOVE basse rapidement Repacser# neceecaire DRY OR,2.4838709677419355
IMG_8613.JPG,,not visible,False,0.0,prediction_failed,60% COTTONI COTON 40% POLYESTERI POLIESTER,"60% Cotton, 40% Polyester",False,0.7164179104477612,partial_match,"WASH ONCE BEFORE WEARING, TURN GARMENT INSIDE QUT, MACHINE WASH WITH LIKE COLORS, NON-CHLORINE COLD WHEN NEEDED, TUMBLE DRY BLEACH NEEDED, IRON IF DO WARM NOT LOW; CLEAN DRY","Wash garment once before wearing, turn garment inside out, machine wash cold with like colors, non-chlorine bleach when needed, tumble dry low, warm iron if necessary, do not dry clean.",False,0.8067226890756303,partial_match,0.8375112934026667,"60% COTTONI COTON/ ALGODON 40% POLYESTERI POLIESTER Dabax @7 03x WASH ONCE BEFORE WEARING, TURN GARMENT INSIDE QUT, MACHINE WASH WITH LIKE COLORS, NON-CHLORINE WHEN NEEDED, IRON IF COLD TUMBLE BLEACH DRY NEEDED, WARM DO LOW; NOT CLEAN DRY",1.4768594004766087
IMG_8571.JPG,CHINA SEE OVER FOR CARE,China,False,0.35714285714285715,mismatch,100% COTTON LINING 100% POLYESTER MADE,"100% Cotton, 100% Polyester",False,0.8,partial_match,,not visible,False,0.0,prediction_failed,0.8699772222609047,RN090233 101295 SELF: 100% COTTON LINING: 100% POLYESTER MADE IN CHINA SEE OVER FOR CARE,1.8428571428571427
IMG_8565.JPG,,not visible,False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,"wash Dr machine wash pentle cycle in cold water; do not bleach, Jay dry, flat t0 jra0 # #afm Decessary bbx0ao","hand wash or machine wash gentle cycle in cold water, do not bleach, lay flat to dry, iron warm if necessary",False,0.7649769585253456,partial_match,0.562779962321625,"Hand wash Dr machine wash pentle cycle in cold water; do not bleach, flat t0 #afm # Decessary bbx0ao Jay dry, jra0",2.2350230414746544
IMG_8559.JPG,USA Rowvan,USA,False,0.46153846153846156,mismatch,96% COTTon 4% SPANDEX J,"96% Cotton, 4% Spandex",False,0.9333333333333333,near_match,MACHINE WASH COLD Do NOT BLEACH WASH With LIKE COLORS TUMBLE DRY LOW WARM IrOn Ok RN160296,"machine wash cold, do not bleach, wash with like colors, tumble dry low, warm iron ok",False,0.9257142857142857,near_match,0.6207912852603757,96% COTTon 4% SPANDEX J% 0 MACHINE WASH COLD Do NOT BLEACH WASH With LIKE COLORS TUMBLE DRY LOW WARM IrOn Ok RN160296 MADE IN USA Rowvan,0.6794139194139194
IMG_8564.JPG,,Bangladesh,False,0.0,prediction_failed,,"70% Viscose, 30% Polyamide",False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,0.39641905274280415,"8 B p 1 3 1 22869 3 1 0 0 We # 78"" 1 0J",3.0
IMG_8570.JPG,,not visible,False,0.0,prediction_failed,31% POLYESTER 3% ELASTANE VISCOSE 31% POLYESTER 18% NYLON 3% ELASTHANNE CA,"48% Viscose, 31% Polyester, 18% Nylon, 3% Elastane",False,0.7258064516129032,partial_match,,not visible,False,0.0,prediction_failed,0.8601979960780038,"VISCOSE; 31% POLYESTER; NYLON, 3% ELASTANE VISCOSE, 31% POLYESTER 18% NYLON 3% ELASTHANNE CA 23725 RN 122354 PO 4500226676 PO 4500226677 PO 4500226678 STYLE R VPB ARTICLE # 48%/ 18% 48% 04-03-43254-Ko68-SU24 112473",2.274193548387097
IMG_8612.JPG,VIETNAM,made in Vietnam,False,0.6363636363636364,mismatch,,not visible,False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,0.9819103652518674,MADE IN VIETNAM FABRIQUE AU VIETNAM HECHO EN VIETNAM M,2.3636363636363638
IMG_8606.JPG,PERU,Peru,True,1.0,exact_match,50% PIMA COTTON 50% MODALIMODAL M,"50% Pima Cotton, 50% Modal",False,0.847457627118644,partial_match,,not visible,False,0.0,prediction_failed,0.7003633294735181,"VINCB 50% PIMA COTTON/ COTON PiMA 50% MODALIMODAL M/M MADE IN PERU FABRIQUE AU PEROU RN*106730 LLC Fifh 20th Ny 11 Bee REVERBE For OARE 5a Vopco, 500 Avenue Floor New Yalk ! 10110 Rue Salnt' Florontin 76008 Parls Franco",1.152542372881356
IMG_8610.JPG,,not visible,False,0.0,prediction_failed,83% POLYESTER 12% RAYON 5% SPANDEX EXCLUSIVE 83% POLYESTER 12% RAYONNE 5% ELASTHANNE Tenenn,"83% Polyester, 12% Rayon, 5% Spandex",False,0.5354330708661418,mismatch,,not visible,False,0.0,prediction_failed,0.7133998204154185,83% POLYESTER 12% RAYON 5% SPANDEX EXCLUSIVE OfTrim RN 93178 SEE REVERSE FOR CARE 83% POLYESTER 12% RAYONNE 5% ELASTHANNE Tenenn) E CAPNITURE,2.4645669291338583
IMG_8604.JPG,,China,False,0.0,prediction_failed,73% ACRYLIC 24% POLYESTER 3% SPANDEX HAND,"73% acrylic, 24% polyester, 3% spandex",False,0.9113924050632911,near_match,HAND WASH COLD SEPARATELY USE ONLY NON-CHLORINE BLEACH IF NEEDED RESHAPE AND LAY FLATTO DRY USE LOW IRON IF NECESSARY @Qa 30C,"hans wash cold separately, use only non-chlorine bleach if needed reshape and lay flat to dry use low iron if necessary",False,0.9508196721311475,near_match,0.8066448579787484,MADE IN CHINA 73% ACRYLIC 24% POLYESTER 3% SPANDEX HAND WASH COLD SEPARATELY USE ONLY NON-CHLORINE BLEACH IF NEEDED RESHAPE AND LAY FLATTO DRY USE LOW IRON IF NECESSARY 30C @Qa RN#51J23,1.1377879228055614
