image,image_source,country_pred,country_true,country_exact,country_fuzzy,country_status,material_pred,material_true,material_exact,material_fuzzy,material_status,care_pred,care_true,care_exact,care_fuzzy,care_status,ocr_confidence,full_text,error_score
IMG_8588.JPG,cropped,Peru,Peru,True,1.0,exact_match,52% Modal JModal 24% Polyester 24% Cotton,"52% Modal, 24% Polyester, 24% Cotton",False,0.8831168831168831,partial_match,Machine Wash Cold With Like Colors Non-Chlorine Bleach Dry Only: Tumble Low: Iron On Lowest Setting:,"Machine wash cold with like colors, non-chlorine bleach only, tumble dry low, iron on lowest setting",False,0.93,near_match,0.7857775991629901,Made In Peru Fabrique Perou Hergestellt In Peru Vervaardigd In Peru NJL_# hecho en peru 52% Modal JModal MModal / Modal /LF3Y Imodal 24% Polyester /Polyester / IPolyester / Polyester_Po polerster 24% Cotton /Coton Baumwolle /Katoen /3 / algodon Machine Wash Cold With Like Colors Non-Chlorine Bleach Only: Tumble Low: Iron On Lowest Setting: Au Dry,0.18688311688311687
IMG_8563.JPG,cropped,VIETNAM,Vietnam,True,1.0,exact_match,,not visible,False,0.0,prediction_failed,DRY CLEAN ONLY NETTOYAGE A SEC SEULEMENT,dry clean only,False,0.5185185185185185,mismatch,0.8820832876909765,DRY CLEAN ONLY NETTOYAGE A SEC SEULEMENT MADE IN VIETNAM FABRIQUE AU VIETNAM,1.4814814814814814
IMG_8577.JPG,original,,USA,False,0.0,prediction_failed,88% TENCEL 12% SPANDEX 88% TENCELTM LYOCELL,"88% Tencel Lyocell, 12% Spandex",False,0.5945945945945946,mismatch,,not visible,False,0.0,prediction_failed,0.7040159791881789,"IN 1 HECHO EN EEUU / FABRIQUE AUXETATS UNS 88% TENCEL ""M LYOCELL / 12% SPANDEX 887 TENCEL TM LYOCELL / SPANDEX 88% TENCELTM LYOCELL / SPANDEX MADE USA 12% 12%",2.4054054054054053
IMG_8589.JPG,original,,China,False,0.0,prediction_failed,90% RECYCLED CASHMERE 10% CASHMERE CACHEMIRA,"90% Recycled Cashmere, 10% Cashmere",False,0.8607594936708861,partial_match,,not visible,False,0.0,prediction_failed,0.7150496565833733,3n MADE IN CHINA / FABRICADO EN CHINA / FABRIQUE EN CHINE MAIN FABRIC 7 TISSU PRINCIPAL / TEJIDO PRINCIPAL 90% RECYCLED CASHMERE CACHEMiRE RECYCLE 7 CASHMERE RECICLADO 1 CACHEMIRE / 10% CASHMERE CACHEMIRA,2.1392405063291138
IMG_8600.JPG,cropped,VIET NAM,not visible,False,0.3157894736842105,mismatch,,100% Cotton,False,0.0,prediction_failed,DRY CLEAN ONLY,Dry clean only,True,1.0,exact_match,0.8275155031606642,MATERIAL 1OO%COTTON DRY CLEAN ONLY MADE IN VIET NAM,1.6842105263157894
IMG_8614.JPG,cropped,,China,False,0.0,prediction_failed,52%VISCOSE 20%NYLON EXCLUSIVE 52% VISCOSE 28% POLYESTER 20% NYLON HORS 52% VISCOSA 28% POLIESTER 20% NYLON EXCLUYENDO,"52% viscose, 28% polyester, 20% nylon",False,0.45454545454545453,mismatch,HAND WASH SEPARATELY IN COLD WATER DONQT LAY FLAT TO DRY BLEACH DO NOT IRON,hand wash separately in cold water do not bleach lay flat to dry do not iron,False,0.8874172185430463,partial_match,0.7495677081878368,US MADE IN CHINA 8 FABRIQUE ENCHINE KX HEcHo EN CHINA US 52%VISCOSE 286POiYESTER 20%NYLON EXCLUSIVE OF TRIMS CA 52% VISCOSE 28% POLYESTER 20% NYLON HORS GARNITURES MX 52% VISCOSA 28% POLIESTER 20% NYLON EXCLUYENDO ADORNOS US HAND WASH SEPARATELY IN COLD WATER DONQT BLEACH LAY FLAT TO DRY DO NOT IRON,1.658037326911499
IMG_8628.JPG,cropped,,not visible,False,0.0,prediction_failed,,100% Cashmere,False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,0.49978095506680925,100*6 cashMere,3.0
IMG_8602.JPG,cropped,,not visible,False,0.0,prediction_failed,49% RAYON 31% POLYESTER 20% NYLON,"49% Rayon, 31% Polyester, 20% Nylon",False,0.9705882352941176,near_match,,not visible,False,0.0,prediction_failed,0.7796029601327565,49% RAYON 31% POLYESTER 20% NYLON,2.0294117647058822
IMG_8616.JPG,cropped,,not visible,False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,,Dry clean only,False,0.0,prediction_failed,0.038615300659766025,WaY {leA,3.0
IMG_8574.JPG,cropped,,India,False,0.0,prediction_failed,,100% Organic Cotton,False,0.0,prediction_failed,wash cold with Ike colors Tumble dyb Do not bleach 0 X Moda In Indla,"Machine wash cold with like colors, tumble dry low, do not bleach",False,0.7368421052631579,partial_match,0.3986464472385481,To0h Orqankc Cotton A0 Organic CU 1245496 Moctina wash cold with Ike colors Tumble dyb Do not bleach 0 X Moda In Indla Beatc 1o7o,2.263157894736842
IMG_8560.JPG,cropped,,China,False,0.0,prediction_failed,,"70% Rayon, 30% Polyester",False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,0.3081189472180446,"St1e451163B Rn 142577 70""RAYON 30vopol YESTER MADFN Chit L",3.0
IMG_8561.JPG,cropped,,not visible,False,0.0,prediction_failed,100% POLYESTER LINING 100% POLYESTER TRONC 100% POLYESTER DOUBLURE 100% POLYESTER CA,100% Polyester,False,0.2857142857142857,mismatch,,not visible,False,0.0,prediction_failed,0.8315197082618782,BODY: 100% POLYESTER LINING: 100% POLYESTER TRONC: 100% POLYESTER DOUBLURE: 100% POLYESTER CA 23725 RN 122354,2.7142857142857144
IMG_8575.JPG,cropped,Camboya,Cambodia,False,0.8,partial_match,47%Polyester 49%Cotton 2%Spandex 53%Cottor,"53% Cotton, 47% Polyester, 49% Cotton, 49% Polyester, 2% Spandex",False,0.6037735849056604,mismatch,,not visible,False,0.0,prediction_failed,0.8199326692942126,47%Polyester/Polyester 49%Cotton/Algodore 4g%Polyester Polvestee 2%Spandex/Elasthanne EXCLUSIVE DECORATION EXCLUYENDO DECORATION RN STYLE 9920 Made in Hecho Body/Corps: 53%Cottor/Algodon Rib/Costilla: QF 50369 Cambodia Camboya Pn,1.5962264150943395
IMG_8617.JPG,cropped,CNINA,China,False,0.8,partial_match,70% RAYON,"70% Rayon, 30% Nylon",False,0.6206896551724138,mismatch,Wash coLd 00 Ndt BLeacH Lay FLAt To @A Warm Iron NEEDED W O0 Not IRON ON OecOrATION,"Turn garment inside out, hand wash cold, do not bleach, lay flat to dry, warm iron if needed, do not iron on decoration",False,0.7326732673267327,partial_match,0.360519027058245,70% RAYON 3086 Mylox Erclugive OF decwaatinn Made IN CNINA RnWbIi Turn GARMENT Inbide owt HAND Wash coLd 00 Ndt BLeacH Lay FLAt To @A Warm Iron W NEEDED O0 Not IRON ON OecOrATION,0.8466370775008535
IMG_8603.JPG,cropped,,not visible,False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,MACHINE WaSH SEPARATELY IN COLD WATER DO NOT BLEACH DRY FLAT IRONATLow TEMPERATURE,"machine wash separately in cold water, do not bleach, dry flat, iron at low temperture",False,0.9642857142857143,near_match,0.6665517170375586,MACHINE WaSH SEPARATELY IN COLD WATER DO NOT BLEACH DRY FLAT IRONATLow TEMPERATURE,2.0357142857142856
IMG_8607.JPG,cropped,,not visible,False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,"WASH COLD With LIKE COLORS WITH MILD DETERQENT en machine a froid avec des couleurs similaires avec datergent doux ONLY NON-CHLORINE BLEACH WHEN NEEDED Utiliser uniquement un agent blanchissant non decolorant s1 besoin est TUMBLE DRY LOW; REMOVE PROMPTLY Secher en machinea basse temperature, sortir rapidement IRon IF NEEDED COOL ter tiede si Ropacsera neceseaire CLEAN DRY OR Menen a","Machine wash cold with like colors with mild detergent, only non-chlorine bleach when needed, tumble dry low remove promptly, iron cool if needed, or dry clean",False,0.5220588235294118,mismatch,0.7281075308486444,"WASH COLD LIKE COLORS WITH MILD DETERQENT en machine a froid avec des couleurs similaires avec datergent doux ONLY NON-CHLORINE BLEACH WHEN NEEDED Utiliser uniquement un agent blanchissant non decolorant s1 besoin est TUMBLE DRY LOW; PROMPTLY Secher en machinea temperature, sortir IRon IF NEEDED ter tiede si CLEAN Menen a MACHINE With Laver REMOVE basse rapidement COOL Ropacsera neceseaire DRY OR",2.4779411764705883
IMG_8613.JPG,original,,not visible,False,0.0,prediction_failed,60% COTTONI COTON 40% POLYESTERI POLIESTER,"60% Cotton, 40% Polyester",False,0.7164179104477612,partial_match,"WASH ONCE BEFORE WEARING, TURN GARMENT INSIDE QUT, MACHINE WASH WITH LIKE COLORS, NON-CHLORINE COLD WHEN NEEDED, TUMBLE DRY BLEACH NEEDED, IRON IF DO WARM NOT LOW; CLEAN DRY","Wash garment once before wearing, turn garment inside out, machine wash cold with like colors, non-chlorine bleach when needed, tumble dry low, warm iron if necessary, do not dry clean.",False,0.8067226890756303,partial_match,0.8375112934026667,"60% COTTONI COTON/ ALGODON 40% POLYESTERI POLIESTER Dabax @7 03x WASH ONCE BEFORE WEARING, TURN GARMENT INSIDE QUT, MACHINE WASH WITH LIKE COLORS, NON-CHLORINE WHEN NEEDED, IRON IF COLD TUMBLE BLEACH DRY NEEDED, WARM DO LOW; NOT CLEAN DRY",1.4768594004766087
IMG_8571.JPG,cropped,CHINA,China,True,1.0,exact_match,100% POLYESTER MADE,"100% Cotton, 100% Polyester",False,0.6086956521739131,mismatch,,not visible,False,0.0,prediction_failed,0.832508789747205,SELF: 100 COTTON LINING: 100% POLYESTER MADE IN CHINA,1.391304347826087
IMG_8565.JPG,original,,not visible,False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,"wash Dr machine wash pentle cycle in cold water; do not bleach, Jay dry, flat t0 jra0 # #afm Decessary bbx0ao","hand wash or machine wash gentle cycle in cold water, do not bleach, lay flat to dry, iron warm if necessary",False,0.7649769585253456,partial_match,0.562779962321625,"Hand wash Dr machine wash pentle cycle in cold water; do not bleach, flat t0 #afm # Decessary bbx0ao Jay dry, jra0",2.2350230414746544
IMG_8559.JPG,original,USA Rowvan,USA,False,0.46153846153846156,mismatch,96% COTTon 4% SPANDEX J,"96% Cotton, 4% Spandex",False,0.9333333333333333,near_match,MACHINE WASH COLD Do NOT BLEACH WASH With LIKE COLORS TUMBLE DRY LOW WARM IrOn Ok RN160296,"machine wash cold, do not bleach, wash with like colors, tumble dry low, warm iron ok",False,0.9257142857142857,near_match,0.6207912852603757,96% COTTon 4% SPANDEX J% 0 MACHINE WASH COLD Do NOT BLEACH WASH With LIKE COLORS TUMBLE DRY LOW WARM IrOn Ok RN160296 MADE IN USA Rowvan,0.6794139194139194
IMG_8564.JPG,cropped,,Bangladesh,False,0.0,prediction_failed,,"70% Viscose, 30% Polyamide",False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,0.097806272756351,Made neangladew Fabnauelem Bancladerh Hachblen Baneiadesh ONN241102/ Rin08797811 Cld Koi W 2 WPI E8 cevercare nto  GB 7086 ViSCOSE 30 6pOLAMIDE,3.0
IMG_8570.JPG,cropped,,not visible,False,0.0,prediction_failed,48% VISCOSE 31% POLYESTER 18% NYLON 3% ELASTANE VISCOSE 31% POLYESTER 18% NYLON 3% ELASTHANNE CA,"48% Viscose, 31% Polyester, 18% Nylon, 3% Elastane",False,0.6438356164383562,mismatch,,not visible,False,0.0,prediction_failed,0.880378162280659,"48% VISCOSE; 31% POLYESTER; 18% NYLON; 3% ELASTANE VISCOSE, 31% POLYESTER, 18% NYLON 3% ELASTHANNE CA 23725 RN 122354 48%",2.356164383561644
IMG_8612.JPG,cropped,VIETNAM,made in Vietnam,False,0.6363636363636364,mismatch,,not visible,False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,0.9044146832929351,MADE IN VIETNAM FABRIQUE AU VETNAM HECHO EN VIETNAM,2.3636363636363638
IMG_8606.JPG,cropped,PERU,Peru,True,1.0,exact_match,50% PIMA CoTTON 50% MODALIMODAL Mim,"50% Pima Cotton, 50% Modal",False,0.819672131147541,partial_match,,not visible,False,0.0,prediction_failed,0.6883988749869322,50% PIMA CoTTON/ COTON PIMA 50% MODALIMODAL Mim MADE IN PERU,1.180327868852459
IMG_8610.JPG,cropped,,not visible,False,0.0,prediction_failed,83% POLYESTER 12% RAYON 5% SPANDEX,"83% Polyester, 12% Rayon, 5% Spandex",False,0.9714285714285714,near_match,,not visible,False,0.0,prediction_failed,0.7348536010295367,83% POLYESTER 12% RAYON 5% SPANDEX,2.0285714285714285
IMG_8604.JPG,cropped,,China,False,0.0,prediction_failed,73% ACRYLIC 24% POLYESTER 3% SPANDEX HAND,"73% acrylic, 24% polyester, 3% spandex",False,0.9113924050632911,near_match,HAND WASH COLD SEPARATELY USE ONLY NON-CHLORINE BLEACH IF NEEDED RESHAPE AND LAY FLATTO DRY USE LOW IRON IF NECESSARY,"hans wash cold separately, use only non-chlorine bleach if needed reshape and lay flat to dry use low iron if necessary",False,0.9830508474576272,near_match,0.8248949871370845,MADE IN CHINA 73% ACRYLIC 24% POLYESTER 3% SPANDEX HAND WASH COLD SEPARATELY USE ONLY NON-CHLORINE BLEACH IF NEEDED RESHAPE AND LAY FLATTO DRY USE LOW IRON IF NECESSARY,1.1055567474790817
IMG_8599.JPG,cropped,,not visible,False,0.0,prediction_failed,100% CASHMERE DRY,100% Cotton,False,0.42857142857142855,mismatch,DRY CLEAN OR HAND WASH COLD TWIST OR WRING DONOT DO NOT BLEACH RESHAPE AND LAY FLATTO Dry WARM IRONIF NEEDED,"Dry clean or hand wash cold, do not twist or wring, do not bleach, reshape and lay flat to dry, warm iron if needed",False,0.9147982062780269,near_match,0.7579259860946652,100% CASHMERE DRY CLEAN OR HAND WASH COLD DONOT TWIST OR WRING DO NOT BLEACH RESHAPE AND LAY FLATTO Dry WARM IRONIF NEEDED,1.6566303651505445
IMG_8573.JPG,cropped,,not visible,False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,WASH DO NOT BLEACH TUMBLE DRY LOW HEAT COOL IRON,"Machine wash cold, do not bleach, tumble dry low heat, cool iron",False,0.8571428571428571,partial_match,0.956029349976362,MACHINE DO NOT TUMBLE DRY LOW HEAT COOL IRON COLD WASH BLEACH,2.142857142857143
IMG_8567.JPG,cropped,,China,False,0.0,prediction_failed,20% NYLON D,"80% Silk, 20% Nylon",False,0.6,mismatch,,not visible,False,0.0,prediction_failed,0.44315923539696805,80*SILK Soe 20% NYLON D *00445 I5 85108 342 Ch,2.4
IMG_8611.JPG,cropped,,not visible,False,0.0,prediction_failed,,not visible,False,0.0,prediction_failed,TuMBLE PRY LOW COOL IRON ON REVERSE SIDE IF NEEDED,"turn garment inside out, machine wash cold with like colors, gentile cycle, only non-chlorine bleach when needed, tumble dry low, cool iron on reverse side if needed",False,0.4558139534883721,mismatch,0.2784865891577354,TLZAGARMENT LSDECuT EAErNE ##AS4 COLD #E#LkECOLORS GexTLE CyCLE ONLY NorL CHLORINE BLEACHNIF NEEDED TuMBLE PRY LOW COOL IRON ON REVERSE SIDE IF NEEDED,2.544186046511628
IMG_8608.JPG,cropped,TURKEY,Turkey,True,1.0,exact_match,58% RAYON 24% POLYESTER 13% METALLIC 5% ELASTANE 58% RAYONNE 24% POLYESTER 13% METALLIQUE 5% ELASTHANNE 58% RAYON 24% POLIESTER 13% METALICO,"58% Rayon, 24% Polyester, 13% Metallic, 5% Elastane",False,0.5026178010471204,mismatch,,not visible,False,0.0,prediction_failed,0.9180349337679173,58% RAYON 24% POLYESTER 13% METALLIC 5% ELASTANE 58% RAYONNE 24% POLYESTER 13% METALLIQUE 5% ELASTHANNE 58% RAYON 24% POLIESTER 13% METALICO 5%/ ELASTANO MADE IN TURKEY,1.4973821989528795
