image,image_source,ocr_method,num_detections,variants_tried,best_combined_score,country_pred,country_true,country_exact,country_fuzzy,country_status,material_pred,material_true,material_exact,material_fuzzy,material_status,care_pred,care_true,care_exact,care_fuzzy,care_status,ocr_confidence,full_text
IMG_8614.JPG,cropped,pytesseract_denoised,40,5,0.48026382546930496,not visible,China,False,0.0,prediction_failed,"52%VISCOSE 20%NYLON
SIVE 20% NYLON
Keyra 20% NYLON

US","52% viscose, 28% polyester, 20% nylon",False,0.5777777777777777,mismatch,"HAND WASH Sep reLy IN COLD WATER, DO NOT CH, ON Y FLAT TO DRY, OT IRON",hand wash separately in cold water do not bleach lay flat to dry do not iron,False,0.863013698630137,partial_match,74.1951219512195,"US 52%VISCOSE
28%4POLVESTER 20%NYLON
SIVE OF TRIMS

CLU
GA “3294 VISCOSE
aed POLYESTER 20% NYLON
Keyra RES

oo ENDO me 20% NYLON

US HAND WASH Sep reLy
IN COLD WATER, DO NOT

CH, ON Y FLAT TO DRY,

OT IRON
"
IMG_8628.JPG,cropped,pytesseract_denoised,84,5,0.3333333333333333,not visible,,True,1.0,both_none,100% CASHMERE,100% Cashmere,True,1.0,exact_match,not visible,,True,1.0,both_none,36.811764705882354,"‘100% CASHMERE

. .
~ = —_ ad < = . —— -
_ — od - o o = ~~ ad al at «Kt

- = -_ _ _ -_ -
- = nod — —s = =~ = -

~~

ee ee ee ee

- - = - = a = ce ™ ee — = a = -

————  —* —  —* ——— ee —__ 2 z
= a — — = — =

- .- .- —_--""a™ 4 SS ee
"
IMG_8602.JPG,cropped,pytesseract_bilateral,4,5,0.26436781609195403,not visible,,True,1.0,both_none,31% POLYESTER 20% NYLON,"49% Rayon, 31% Polyester, 20% Nylon",False,0.7931034482758621,partial_match,not visible,,True,1.0,both_none,94.6,"31% POLYESTER
20% NYLON
"
IMG_8616.JPG,cropped,pytesseract_original,0,5,0.0,not visible,,True,1.0,both_none,not visible,,True,1.0,both_none,not visible,Dry clean only,False,0.0,prediction_failed,95.0,
IMG_8574.JPG,cropped,pytesseract_original,0,5,0.0,not visible,India,False,0.0,prediction_failed,not visible,100% Organic Cotton,False,0.0,prediction_failed,not visible,"Machine wash cold with like colors, tumble dry low, do not bleach",False,0.0,prediction_failed,95.0,
IMG_8560.JPG,cropped,pytesseract_original,0,5,0.0,not visible,China,False,0.0,prediction_failed,not visible,"70% Rayon, 30% Polyester",False,0.0,prediction_failed,not visible,,True,1.0,both_none,95.0,
IMG_8561.JPG,cropped,pytesseract_denoised,66,5,0.11965811965811966,not visible,,True,1.0,both_none,"400% POLYESTER 100% POLYESTER
Rtas 100% POLYESTER 400% POLYESTER",100% Polyester,False,0.358974358974359,mismatch,not visible,,True,1.0,both_none,35.208955223880594,"evy ae ~ 7 he on et } . » Poy ,
) aha ba be A

i oe be tt L bene, ee gen 1

ayy yewes ED halal aunt ’ io Vg anh 9 nde ah baby

S popy 400% POLYESTER —
‘ENING: 100% POLYESTER
Rtas 100% POLYESTER

“ DOUBLURE: 400% POLYESTER

- CA23726 RN 122354

a

fe

Aaa % a a! maa

Py
"
IMG_8575.JPG,cropped,pytesseract_bilateral,21,5,0.2937853107344633,not visible,Cambodia,False,0.0,prediction_failed,3%Cotton 47%Polyestet 49%Cotton 49%Polyestet 2%Spandex,"53% Cotton, 47% Polyester, 49% Cotton, 49% Polyester, 2% Spandex",False,0.8813559322033898,partial_match,not visible,,True,1.0,both_none,56.142857142857146,"Body/CorPs:
=3%Cotton/Algoden
47%Polyestet/ polyester

Rib/costilla:

49%Cotton/Algoden
49%Polyestet/ polyester

2%Spandex/ Elasthanne

EXCLUSIVE oF DECORATION
EXCLUYENDO DECORATION

aN 50369 | ss
STYLE 9920.
"
IMG_8617.JPG,cropped,pytesseract_bilateral,36,5,0.8235827664399092,CHINA,China,True,1.0,exact_match,"70% RAYON 30% NYLON
EXCLUSIVE","70% Rayon, 30% Nylon",False,0.7755102040816326,partial_match,HAND WASH COLD 68 NOT SLEAcH it AY FLAY 15 GRY WARM ikiN i? HEEDED GG NOT RGN ON OECORATION,"Turn garment inside out, hand wash cold, do not bleach, lay flat to dry, warm iron if needed, do not iron on decoration",False,0.6952380952380952,mismatch,63.138888888888886,"70% RAYON
30% NYLON
EXCLUSIVE GF
SICHRATION
MADE iN CHINA
RN 153715

TURN GARMENT
INSIDE GUT
HAND WASH COLD
68 NOT SLEAcH
it AY FLAY 15 GRY
WARM ikiN
i? HEEDED
GG NOT RGN ON

OECORATION
"
IMG_8603.JPG,cropped,pytesseract_bilateral,16,5,0.3198458574181117,not visible,,True,1.0,both_none,not visible,,True,1.0,both_none,MACHINE WASH -  SSEPARATELY IN COLD WATER DO NOT BLEACH DRY FLAT IRON AT LOW TEMPERATURE,"machine wash separately in cold water, do not bleach, dry flat, iron at low temperture",False,0.9595375722543352,near_match,64.375,"MACHINE WASH

-  SSEPARATELY

IN COLD WATER
DO NOT BLEACH
DRY FLAT
IRON AT LOW
TEMPERATURE
"
IMG_8607.JPG,cropped,pytesseract_original,65,5,0.21686746987951808,not visible,,True,1.0,both_none,not visible,,True,1.0,both_none,"MACHINE WASH COLD WITH LIKE COLORS WITH LD DETERGENT avec des couleurs doux ‘ONLY NON-GHLORINE BLEACH WHEN NEEDED _ Utiliser uniquement un agent blanchissant non TUMBLE DRY. LOW, R EMOVE PROMPTLY. temperatut Gy neh AL rapidement Se ‘ \ GOOLIRON IF NEEDED ~","Machine wash cold with like colors with mild detergent, only non-chlorine bleach when needed, tumble dry low remove promptly, iron cool if needed, or dry clean",False,0.6506024096385542,mismatch,72.0,"MACHINE WASH COLD
WITH LIKE COLORS WITH
LD DETERGENT

Laver en machine a froid
avec des couleurs

Similaires avec détergent
doux

‘ONLY NON-GHLORINE

BLEACH WHEN NEEDED
_ Utiliser uniquement un
agent blanchissant non
_décolorant si besoin: est.

TUMBLE DRY. LOW, R

EMOVE
PROMPTLY.
Sécher en machine a be basse
temperatut Gy neh AL

rapidement Se ‘ \
GOOLIRON IF NEEDED ~

fe passat Adee RN

"
IMG_8613.JPG,original,pytesseract_original,38,5,0.6023242630385487,not visible,,True,1.0,both_none,60% COTTON 40% POLYESTER,"60% Cotton, 40% Polyester",False,0.9795918367346939,near_match,"WASH ONCE BEFORE WEARING TURA GARMENT INSIDE OUT, MACHINE WASH COLD WITH LIKE COLORS, NON-CHy CH WHEN NEEDED, TUMBLE p 10H WARM IRON IF NEEDED. 9 nor \}","Wash garment once before wearing, turn garment inside out, machine wash cold with like colors, non-chlorine bleach when needed, tumble dry low, warm iron if necessary, do not dry clean.",False,0.8273809523809523,partial_match,73.05263157894737,"60% COTTON) COTON/
‘ALGODON
40% POLYESTER/ POLIESTER

WAD at

AGAS
WASH ONCE BEFORE WEARING TURA
GARMENT INSIDE OUT, MACHINE WASH

COLD WITH LIKE COLORS, NON-CHy
CH WHEN NEEDED, TUMBLE p

10H WARM IRON IF NEEDED. 9 nor

\}
"
IMG_8571.JPG,cropped,pytesseract_original,9,5,0.6,CHINA,China,True,1.0,exact_match,"100% COTTON
LINING 100% POLYESTER
MADE","100% Cotton, 100% Polyester",False,0.8,partial_match,not visible,,True,1.0,both_none,95.11111111111111,"SELF:
100% COTTON
LINING:
100% POLYESTER
MADE IN CHINA
"
IMG_8565.JPG,original,pytesseract_bilateral,30,5,0.25507246376811593,not visible,,True,1.0,both_none,not visible,,True,1.0,both_none,"Hand wash or 33 = hachine wash : agente cycle incaid > Water, dz nat & Bleach, ? Alay tist ts dry, 7 7ay0n Warm if } esi a","hand wash or machine wash gentle cycle in cold water, do not bleach, lay flat to dry, iron warm if necessary",False,0.7652173913043478,partial_match,45.72727272727273,"= Hand wash or 33
= hachine wash :
agente cycle incaid
> Water, dz nat
& Bleach, ?
Alay tist ts dry, 7
7ay0n Warm if }
esi a

"
IMG_8559.JPG,original,pytesseract_original,28,5,0.6183013144590496,not visible,USA,False,0.0,prediction_failed,"96% COTTON 4% SPANDEX

DW","96% Cotton, 4% Spandex",False,0.9130434782608695,near_match,MACHINE WASH COLD DO NOT BLEACH ; WASH WITH LIKE COLORS TUMBLE DRY LOW WARM IRON OK e e,"machine wash cold, do not bleach, wash with like colors, tumble dry low, warm iron ok",False,0.9418604651162791,near_match,82.15625,"a
: ae

96% COTTON 4% SPANDEX

DW wz
MACHINE WASH COLD
DO NOT BLEACH ;
WASH WITH LIKE COLORS

TUMBLE DRY LOW
WARM IRON OK

e

e
"
IMG_8564.JPG,cropped,pytesseract_bilateral,88,5,0.19047619047619047,not visible,Bangladesh,False,0.0,prediction_failed,70% r Mt 30% POL,"70% Viscose, 30% Polyamide",False,0.5714285714285714,mismatch,not visible,,True,1.0,both_none,41.35514018691589,"Me LEA

it Hii

Hi HHA thik HT tit it i

sid th inn HH

HE (lf i) NN HATE

t . waa HHH} i
(It He iy Hi i

i
i HII

Hh iy MeN

TA ALD i Wy aH et
HA Nhe Hy} a

IRATE Hat
Hit Hi Hh Mh i vue Hi

ii i] iy]
| . HHI 1 H) KAN ui} TMA Ny ii a ] iF
SE aK

70% r Mt } i I 7 ' y POL
10m ViSCOSE. 4 30% POL

"
IMG_8570.JPG,cropped,pytesseract_adaptive_thresh,35,5,0.22792022792022792,not visible,,True,1.0,both_none,31% F POLYESTER 3% ELASTANE 31% POLYESTER 18% NYLON 3% ELASTH IANNE,"48% Viscose, 31% Polyester, 18% Nylon, 3% Elastane",False,0.6837606837606838,mismatch,not visible,,True,1.0,both_none,62.04255319148936,"agi VISCOSE, 31% F POLYESTER,
ae ego, NYLON, 3% ELASTANE |

en vi

, sa% VISCOSE, 31% POLYESTER;

a
ray

Raneee

“18% NYLON, 3% ELASTH IANNE:
: CA 23725 © RN 122354. 69

oa. ere
"
