image,image_source,ocr_method,num_detections,variants_tried,best_combined_score,country_pred,country_true,country_exact,country_fuzzy,country_status,material_pred,material_true,material_exact,material_fuzzy,material_status,care_pred,care_true,care_exact,care_fuzzy,care_status,ocr_confidence,full_text
IMG_8629.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,not visible,False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,Not visible,dry clean,False,0.0,prediction_failed,0,
IMG_8615.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,not visible,False,0.0,prediction_failed,Not visible,100% Cashmere,False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,0,
IMG_8601.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,not visible,False,0.0,prediction_failed,Not visible,100% Cashmere,False,0.0,prediction_failed,Not visible,dry clean or hand wash cold do not twist or wring do not bleach reshape and lay flat to dry warm iron if needed,False,0.0,prediction_failed,0,
IMG_8588.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,Peru,False,0.0,prediction_failed,Not visible,"52% Modal, 24% Polyester, 24% Cotton",False,0.0,prediction_failed,Not visible,"Machine wash cold with like colors, non-chlorine bleach only, tumble dry low, iron on lowest setting",False,0.0,prediction_failed,0,
IMG_8563.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,Vietnam,False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,Not visible,dry clean only,False,0.0,prediction_failed,0,
IMG_8577.JPG,original,paddle_ocr_original,0,5,0.0,Not visible,USA,False,0.0,prediction_failed,Not visible,"88% Tencel Lyocell, 12% Spandex",False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,0,
IMG_8589.JPG,original,paddle_ocr_original,0,5,0.0,Not visible,China,False,0.0,prediction_failed,Not visible,"90% Recycled Cashmere, 10% Cashmere",False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,0,
IMG_8600.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,not visible,False,0.0,prediction_failed,Not visible,100% Cotton,False,0.0,prediction_failed,Not visible,Dry clean only,False,0.0,prediction_failed,0,
IMG_8614.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,China,False,0.0,prediction_failed,Not visible,"52% viscose, 28% polyester, 20% nylon",False,0.0,prediction_failed,Not visible,hand wash separately in cold water do not bleach lay flat to dry do not iron,False,0.0,prediction_failed,0,
IMG_8628.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,not visible,False,0.0,prediction_failed,Not visible,100% Cashmere,False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,0,
IMG_8602.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,not visible,False,0.0,prediction_failed,Not visible,"49% Rayon, 31% Polyester, 20% Nylon",False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,0,
IMG_8616.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,not visible,False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,Not visible,Dry clean only,False,0.0,prediction_failed,0,
IMG_8574.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,India,False,0.0,prediction_failed,Not visible,100% Organic Cotton,False,0.0,prediction_failed,Not visible,"Machine wash cold with like colors, tumble dry low, do not bleach",False,0.0,prediction_failed,0,
IMG_8560.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,China,False,0.0,prediction_failed,Not visible,"70% Rayon, 30% Polyester",False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,0,
IMG_8561.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,not visible,False,0.0,prediction_failed,Not visible,100% Polyester,False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,0,
IMG_8575.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,Cambodia,False,0.0,prediction_failed,Not visible,"53% Cotton, 47% Polyester, 49% Cotton, 49% Polyester, 2% Spandex",False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,0,
IMG_8617.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,China,False,0.0,prediction_failed,Not visible,"70% Rayon, 30% Nylon",False,0.0,prediction_failed,Not visible,"Turn garment inside out, hand wash cold, do not bleach, lay flat to dry, warm iron if needed, do not iron on decoration",False,0.0,prediction_failed,0,
IMG_8603.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,not visible,False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,Not visible,"machine wash separately in cold water, do not bleach, dry flat, iron at low temperture",False,0.0,prediction_failed,0,
IMG_8607.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,not visible,False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,Not visible,"Machine wash cold with like colors with mild detergent, only non-chlorine bleach when needed, tumble dry low remove promptly, iron cool if needed, or dry clean",False,0.0,prediction_failed,0,
IMG_8613.JPG,original,paddle_ocr_original,0,5,0.0,Not visible,not visible,False,0.0,prediction_failed,Not visible,"60% Cotton, 40% Polyester",False,0.0,prediction_failed,Not visible,"Wash garment once before wearing, turn garment inside out, machine wash cold with like colors, non-chlorine bleach when needed, tumble dry low, warm iron if necessary, do not dry clean.",False,0.0,prediction_failed,0,
IMG_8571.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,China,False,0.0,prediction_failed,Not visible,"100% Cotton, 100% Polyester",False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,0,
IMG_8565.JPG,original,paddle_ocr_original,0,5,0.0,Not visible,not visible,False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,Not visible,"hand wash or machine wash gentle cycle in cold water, do not bleach, lay flat to dry, iron warm if necessary",False,0.0,prediction_failed,0,
IMG_8559.JPG,original,paddle_ocr_original,0,5,0.0,Not visible,USA,False,0.0,prediction_failed,Not visible,"96% Cotton, 4% Spandex",False,0.0,prediction_failed,Not visible,"machine wash cold, do not bleach, wash with like colors, tumble dry low, warm iron ok",False,0.0,prediction_failed,0,
IMG_8564.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,Bangladesh,False,0.0,prediction_failed,Not visible,"70% Viscose, 30% Polyamide",False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,0,
IMG_8570.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,not visible,False,0.0,prediction_failed,Not visible,"48% Viscose, 31% Polyester, 18% Nylon, 3% Elastane",False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,0,
IMG_8612.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,made in Vietnam,False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,0,
IMG_8606.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,Peru,False,0.0,prediction_failed,Not visible,"50% Pima Cotton, 50% Modal",False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,0,
IMG_8610.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,not visible,False,0.0,prediction_failed,Not visible,"83% Polyester, 12% Rayon, 5% Spandex",False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,0,
IMG_8604.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,China,False,0.0,prediction_failed,Not visible,"73% acrylic, 24% polyester, 3% spandex",False,0.0,prediction_failed,Not visible,"hans wash cold separately, use only non-chlorine bleach if needed reshape and lay flat to dry use low iron if necessary",False,0.0,prediction_failed,0,
IMG_8599.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,not visible,False,0.0,prediction_failed,Not visible,100% Cotton,False,0.0,prediction_failed,Not visible,"Dry clean or hand wash cold, do not twist or wring, do not bleach, reshape and lay flat to dry, warm iron if needed",False,0.0,prediction_failed,0,
IMG_8573.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,not visible,False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,Not visible,"Machine wash cold, do not bleach, tumble dry low heat, cool iron",False,0.0,prediction_failed,0,
IMG_8567.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,China,False,0.0,prediction_failed,Not visible,"80% Silk, 20% Nylon",False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,0,
IMG_8611.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,not visible,False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,Not visible,"turn garment inside out, machine wash cold with like colors, gentile cycle, only non-chlorine bleach when needed, tumble dry low, cool iron on reverse side if needed",False,0.0,prediction_failed,0,
IMG_8608.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,Turkey,False,0.0,prediction_failed,Not visible,"58% Rayon, 24% Polyester, 13% Metallic, 5% Elastane",False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,0,
IMG_8620.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,not visible,False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,Not visible,"hand wash cold, lay flat to dry or professional dry clean",False,0.0,prediction_failed,0,
IMG_8581.JPG,original,paddle_ocr_original,0,5,0.0,Not visible,not visible,False,0.0,prediction_failed,Not visible,"94% Rayon, 6% Elastane",False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,0,
IMG_8595.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,China,False,0.0,prediction_failed,Not visible,100% Polyester,False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,0,
IMG_8594.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,not visible,False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,Not visible,hand wash cold do not bleach lay flat to dry or dry clean,False,0.0,prediction_failed,0,
IMG_8621.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,China,False,0.0,prediction_failed,Not visible,"73% Arylic, 24% Polyester, 3% Spandex",False,0.0,prediction_failed,Not visible,"hand wash cold separately, use only non-chlorine bleach if needed, reshape and lay flat to dry, use low iron if necessary",False,0.0,prediction_failed,0,
IMG_8609.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,not visible,False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,Not visible,hand wash cold do not bleach lay flat to dry cool iron if needed,False,0.0,prediction_failed,0,
IMG_8623.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,China,False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,Not visible,"hand wash cold with like colors, lay flat to dry, do not bleach, do not tumble dry, cool iron if needed",False,0.0,prediction_failed,0,
IMG_8596.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,China,False,0.0,prediction_failed,Not visible,"52% Viscose, 36% Nylon, 12% Polyester",False,0.0,prediction_failed,Not visible,machine wash cold with like colors only non-chlorine bleach tumble dry low warm iron if necessary,False,0.0,prediction_failed,0,
IMG_8582.JPG,original,paddle_ocr_original,0,5,0.0,Not visible,Canada,False,0.0,prediction_failed,Not visible,"50% MicoModal, 50% Suprima Cotton",False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,0,
IMG_8569.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,not visible,False,0.0,prediction_failed,Not visible,"57% Viscose, 43% Polyester",False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,0,
IMG_8568.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,China,False,0.0,prediction_failed,Not visible,,True,1.0,both_none,Not visible,"Hand wash cold, do not bleach, reshape while damp, dry flat, cool iron only if needed, or dry clean",False,0.0,prediction_failed,0,
IMG_8583.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,China,False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,Not visible,"Hand wash cold, do not bleach, reshape while damp, dry flat, cool iron only if needed, or dry clean",False,0.0,prediction_failed,0,
IMG_8622.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,not visible,False,0.0,prediction_failed,Not visible,"60% Cotton, 40% Polyester",False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,0,
IMG_8626.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,China,False,0.0,prediction_failed,Not visible,"51% Rayon, 28% Polyester, 21% Nylon",False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,0,
IMG_8593.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,China,False,0.0,prediction_failed,Not visible,"50% Merino Wool, 50% Acrylic",False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,0,
IMG_8587.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,USA,False,0.0,prediction_failed,Not visible,100% Cotton,False,0.0,prediction_failed,Not visible,"Machine wash cold, gentle cycle, tumble dry low, light iron",False,0.0,prediction_failed,0,
IMG_8579.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,China,False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,Not visible,"Machine wash cold with like colours, only non-chlorine bleach when needed, tumble dry low, cool iron only if needed, do not dry clean",False,0.0,prediction_failed,0,
IMG_8586.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,not visible,False,0.0,prediction_failed,Not visible,"60% Cotton, 40% Acrylic",False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,0,
IMG_8592.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,Vietnam,False,0.0,prediction_failed,Not visible,100% Merino Extra Fine Wool,False,0.0,prediction_failed,Not visible,"Machine wash cold gentle cycle, close all fasteners before washing, wash in mesh bag, use mild detergent, wash separately, only non-chlorine bleach when needed, reshape and dry flat, cool iron",False,0.0,prediction_failed,0,
IMG_8627.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,not visible,False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,Not visible,machine wash cold separately gentle cycle do not bleach lay flat to dry cool iron if needed,False,0.0,prediction_failed,0,
IMG_8625.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,not visible,False,0.0,prediction_failed,Not visible,"80% Rayon, 20% Nylon",False,0.0,prediction_failed,Not visible,"hand wash separately in cold water, do not bleach, lay flat do dry, iron on lowest setting as needed",False,0.0,prediction_failed,0,
IMG_8619.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,China,False,0.0,prediction_failed,Not visible,"63% Rayon, 32% Nylon, 5% Spandex",False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,0,
IMG_8584.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,not visible,False,0.0,prediction_failed,Not visible,"55% Merino Wool, 25% Recycled Nylon, 20% Cotton",False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,0,
IMG_8590.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,Cambodia,False,0.0,prediction_failed,Not visible,"80% Cotton, 20% Polyester, 98% Cotton, 2% Spandex",False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,0,
IMG_8591.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,Philippines,False,0.0,prediction_failed,Not visible,"65% Polyester, 33% Viscose, 2% Elastane",False,0.0,prediction_failed,Not visible,"Machine wash cold with like colors, non-chlorine bleach only, tumble dry low, iron on lowest setting",False,0.0,prediction_failed,0,
IMG_8585.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,China,False,0.0,prediction_failed,Not visible,100% Cashmere,False,0.0,prediction_failed,Not visible,"Hand wash cold separately, non-chlorine bleach only, reshape and lay flat to dry, iron on lowest setting",False,0.0,prediction_failed,0,
IMG_8618.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,not visible,False,0.0,prediction_failed,Not visible,"70% Rayon, 30% Polyester",False,0.0,prediction_failed,Not visible,machine wash cold gentile cycle with like colors do not bleach reshape and dry flat cool iron if needed or dry clean,False,0.0,prediction_failed,0,
IMG_8624.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,China,False,0.0,prediction_failed,Not visible,100% Cashmere,False,0.0,prediction_failed,Not visible,dry clean only,False,0.0,prediction_failed,0,
IMG_8697.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,not visible,False,0.0,prediction_failed,Not visible,"90% recycled polyester, 8% wool, 2% spandex",False,0.0,prediction_failed,Not visible,machine wash cold with like colors. only non-chlorine bleach if needed. lay flat to dry. warm iron if needed.,False,0.0,prediction_failed,0,
IMG_8708.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,not visible,False,0.0,prediction_failed,Not visible,"99% recycled polyester, 1% spandex",False,0.0,prediction_failed,Not visible,machine wash cold with like colors. only non-chlorine bleach if needed. tumble dry low. remove promptly. cool iron if needed,False,0.0,prediction_failed,0,
IMG_8709.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,not visible,False,0.0,prediction_failed,Not visible,"61% recycled polyester, 35% rayon, 4% spandex",False,0.0,prediction_failed,Not visible,machine wash cold with like colors. only non-chlorine bleach if needed. tumble dry low. remove promptly. cool iron if needed,False,0.0,prediction_failed,0,
IMG_8696.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,not visible,False,0.0,prediction_failed,Not visible,"55% cotton, 45% viscose",False,0.0,prediction_failed,Not visible,"turn garment inside out. machine wash cold with like colors. gentle cycle. only non-chlorine bleach if needed. tumble dry low, cool iron if needed",False,0.0,prediction_failed,0,
IMG_8693.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,not visible,False,0.0,prediction_failed,Not visible,"55% viscose, 45% nylon",False,0.0,prediction_failed,Not visible,machine wash cold with like colors. gentle cycle. only non-chlorine bleach if needed. lay flat to dry. warm iron if needed.,False,0.0,prediction_failed,0,
IMG_8691.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,not visible,False,0.0,prediction_failed,Not visible,"95% nylon, 5% spandex, 100% recycled polyester",False,0.0,prediction_failed,Not visible,wash inside out. machine wash cold separately. gentle cycle. only non-chlorine bleach if needed. tumble dry low. remove promptly. do not iron.,False,0.0,prediction_failed,0,
IMG_8690.JPG,cropped,paddle_ocr_original,0,5,0.0,Not visible,not visible,False,0.0,prediction_failed,Not visible,not visible,False,0.0,prediction_failed,Not visible,"hand wash cold, wash colors separately, use approved detergent, do not bleach, do not soak, do not wring, do not tumble dry, dry flat in shade, cool iron on reverse, fold to store, dry cleanable",False,0.0,prediction_failed,0,
