image,image_source,ocr_method,num_detections,variants_tried,best_combined_score,country_pred,country_true,country_exact,country_fuzzy,country_status,material_pred,material_true,material_exact,material_fuzzy,material_status,care_pred,care_true,care_exact,care_fuzzy,care_status,ocr_confidence,full_text
tag_2.JPG,cropped,easyocr_original,21,5,0.6507936507936508,Guatemala,Guatemala,True,1.0,exact_match,100%Cotton,100% Cotton,False,0.9523809523809523,near_match,not visible,,True,1.0,both_none,63.68220217322404,Made In Guatemala Fabrique Au Guatemala Hergestellt In Guatemala Vervaardigd In Guatemala 777770 Hecho En Guatemala 100%Cotton/Coton/ Baumwolle/Katoen/ 8 / Algodon
IMG_8707.JPG,cropped,easyocr_clahe,15,5,0.539906103286385,CAMBODIA,cambodia,True,1.0,exact_match,90% COTTONIALGODON 10% SPANDEXISPANDEX EXCLUSIVE,"90% cotton, 10% spandex",False,0.6197183098591549,mismatch,not visible,,True,1.0,both_none,85.13075085471408,90% COTTONIALGODON 10% SPANDEXISPANDEX EXCLUSIVE OF DECORATION NO INCLUYE LA DECORACION XXL MADE IN CAMBODIA
IMG_8713.JPG,cropped,easyocr_original,38,5,0.9370172311348782,NICARAGUA,Nicaragua,True,1.0,exact_match,77% RECYCLED POLYESTER 11% LYOCELL 12% SPANDEX MACHINE,"77% recycled polyester, 11% lyocell, 12% spandex",False,0.9019607843137255,near_match,MACHINE WASH COLD WTH UKE COLORS ONLY NON-CHLORINE BLEACH IF NEEDED. TUMBLE DRY LOW; REMOVE PROMPTLY. COOL IRON IF NEEDED_ DO NOT IRON ON LABEL_ RN17730 VN1068795,machine wash cold with like colors. only non-chlorine bleach if needed. tumble dry low. remove promptly. cool iron if needed. do not iron on label,False,0.9090909090909091,near_match,66.20202022437968,77% RECYCLED POLYESTER / 11% LYOCELL 12% SPANDEX MACHINE WASH COLD WTH UKE COLORS ONLY NON-CHLORINE BLEACH IF NEEDED. TUMBLE DRY LOW; REMOVE PROMPTLY. COOL IRON IF NEEDED_ DO NOT IRON ON LABEL_ RN17730 VN1068795 MADE IN NICARAGUA
IMG_8539.JPG,cropped,easyocr_bilateral,18,5,0.1694915254237288,not visible,,True,1.0,both_none,not visible,,True,1.0,both_none,Wash Machine colers with cyce bleach Non-chlarine Tumble neaded: 25,machine wash cold gentle cycle with like colors. Non-chlorine bleach only. Tumble dry low. Warm iron as needed.,False,0.5084745762711864,mismatch,60.7053318584421,Hke only dry low Warm irom gentle cold Wash Machine colers with cyce bleach Non-chlarine Tumble neaded: 25
IMG_8712.JPG,cropped,easyocr_original,39,5,0.6079414838035527,not visible,,True,1.0,both_none,77% RECYCLED POLYESTER 11% NYLON 8% WOOL 4% SPANDEX TURN,"77% recycled polyester, 11% nylon, 8% wool, 4% spandex",False,0.9272727272727272,near_match,"MACHINE WASH COLD WITH LIKE COLORS, GENTLE CYCLE ONLY NON-CHLORINE BLEACH IF NEEDED RESHAPE AND LAY FLAT TO DRY COOL IRON IF NEEDED",turn garment inside out. machine wash cold with like colors. gentle cycle. only non-chlorine bleach if needed. reshape and lay flat to dry. cool iron if needed,False,0.896551724137931,partial_match,85.91229084322592,"77% RECYCLED POLYESTER / 11% NYLON / 8% WOOL / 4% SPANDEX TURN GARMENT INSIDE OUT MACHINE WASH COLD WITH LIKE COLORS, GENTLE CYCLE ONLY NON-CHLORINE BLEACH IF NEEDED RESHAPE AND LAY FLAT TO DRY COOL IRON IF NEEDED"
IMG_8706.JPG,cropped,easyocr_bilateral,3,5,0.3333333333333333,VIETNAM,Vietnam,True,1.0,exact_match,not visible,,True,1.0,both_none,not visible,,True,1.0,both_none,56.470150374573194,MADE IN VIETNAM
tag_3.JPG,original,easyocr_clahe,19,5,0.29457364341085274,not visible,,True,1.0,both_none,50% MODAL 50% COTON PO,"50% Modal, 50% Cotton",False,0.8837209302325582,partial_match,not visible,,True,1.0,both_none,52.77731160598985,50e0 MODAL 50 2 COTTON 50% MODAL 50% COTON PO 4500127229 CA 23725 RNI122354 STYLE #Bcrs /600-20 ARTICLE #79175
IMG_8629.JPG,cropped,easyocr_bilateral,2,5,0.3333333333333333,not visible,,True,1.0,both_none,not visible,,True,1.0,both_none,DRY CLEAN,dry clean,True,1.0,exact_match,72.06769891710134,DRY CLEAN
IMG_8615.JPG,cropped,easyocr_original,2,5,0.0,not visible,,True,1.0,both_none,not visible,100% Cashmere,False,0.0,prediction_failed,WAshMErE,,False,0.0,no_ground_truth,5.142890620031013,92 WAshMErE
IMG_8601.JPG,cropped,easyocr_bilateral,26,5,0.6222222222222222,not visible,,True,1.0,both_none,100% CASHMERE DRY,100% Cashmere,False,0.8666666666666667,partial_match,DRY CLEAN OR HAND WASH COLd DO NOT Twist OR WRING DO NOT BLEACH RESHAPE AND LAY FLAT TO DRY WARM IRON IF NEEDED,dry clean or hand wash cold do not twist or wring do not bleach reshape and lay flat to dry warm iron if needed,True,1.0,exact_match,77.65589923979877,100% CASHMERE DRY CLEAN OR HAND WASH COLd DO NOT Twist OR WRING DO NOT BLEACH RESHAPE AND LAY FLAT TO DRY WARM IRON IF NEEDED
IMG_8588.JPG,cropped,easyocr_bilateral,57,5,0.9461412151067323,Peru,Peru,True,1.0,exact_match,52% Modal 24% Polyester 24% Cotton,"52% Modal, 24% Polyester, 24% Cotton",False,0.9714285714285714,near_match,Machine Wash Cold With Like Colors Non-Chlorine Bleach Only: Tumble Low: On Lowest Setting: Au Dry Iron,"Machine wash cold with like colors, non-chlorine bleach only, tumble dry low, iron on lowest setting",False,0.8669950738916257,partial_match,79.1844737096897,Made In Peru Fabrique Perou Hergestellt In Peru Vervaardigd In Peru AJL_# hecho en peru 52% Modal /Modal MModal / Modal /LF3/ Imodal 24% Polyester /Polyester / PPolyester / Polyester Polpolester 24% Cotton /Coton / Baumwolle /Katoen /3 / algodon Machine Wash Cold With Like Colors Non-Chlorine Bleach Only: Tumble Low: On Lowest Setting: Au Dry Iron
IMG_8563.JPG,cropped,easyocr_original,13,5,0.5061728395061729,VIETNAM,Vietnam,True,1.0,exact_match,not visible,,True,1.0,both_none,DRY CLEAN ONLY NETTOYAGE A SEC SEULEMENT,dry clean only,False,0.5185185185185185,mismatch,88.20831648593357,DRY CLEAN ONLY NETTOYAGE A SEC SEULEMENT MADE IN VIETNAM FABRIQUE AU VIETNAM
IMG_8577.JPG,original,easyocr_original,31,5,0.1981981981981982,not visible,USA,False,0.0,prediction_failed,88% TENCEL 12% SPANDEX 88% TENCELTM LYOCELL,"88% Tencel Lyocell, 12% Spandex",False,0.5945945945945946,mismatch,not visible,,True,1.0,both_none,70.40186643949563,"IN 1 HECHO EN EEUU / FABRIQUE AUXETATS UNS 88% TENCEL ""M LYOCELL / 12% SPANDEX 887 TENCEL TM LYOCELL / SPANDEX 88% TENCELTM LYOCELL / SPANDEX MADE USA 12% 12%"
IMG_8589.JPG,original,easyocr_bilateral,37,5,0.3285024154589372,not visible,China,False,0.0,prediction_failed,90% RECYCLED CASHMERE 10% CASHMERE,"90% Recycled Cashmere, 10% Cashmere",False,0.9855072463768116,near_match,not visible,,True,1.0,both_none,69.59385519189273,3 3 MADE IN CHINA / FABRICADO EN  CHINA / FABRIQUE EN CHINE MAIN FABRIC / TISSU PRINCIPAL / TEJIDO PRINCIPAL 90% RECYCLED CASHMERE CACHEMIRE RECYCLE / CASHMERE RECICLADO 1 CACHEMIRE / 10% CASHMERE ~ .r CACHEMIRA
IMG_8600.JPG,cropped,easyocr_original,9,5,0.3333333333333333,VIET NAM,,False,0.0,no_ground_truth,not visible,100% Cotton,False,0.0,prediction_failed,DRY CLEAN ONLY,Dry clean only,True,1.0,exact_match,82.75152522072993,MATERIAL 1OO%COTTON DRY CLEAN ONLY MADE IN VIET NAM
IMG_8614.JPG,cropped,easyocr_clahe,52,5,0.49740090968161144,not visible,China,False,0.0,prediction_failed,52%VISCOSE 52% VISCOSE 28% POLYESTER 20% NYLON HORS 52% VISCQSA 28% POLIESTER 20% NYLON EXCLUYENDO,"52% viscose, 28% polyester, 20% nylon",False,0.5185185185185185,mismatch,"HAND WASH SEPARATELY IN COLD WATER DONQT BLEACH LAY FLAT TO DRY, DO NOT IRON",hand wash separately in cold water do not bleach lay flat to dry do not iron,False,0.9736842105263158,near_match,69.31802478166162,"US MADE IN CHINA 8 FAeRiQUE ENCHINE 6 Hecro EN CHINA US 52%VISCOSE 28BPOLYESTER 2O%NYLON EXCLUSIVVE OF TRIMS CA 52% VISCOSE 28% POLYESTER 20% NYLON HORS GARNITURES MX 52% VISCQSA 28% POLIESTER 20% NYLON EXCLUYENDO ADORNOS US HAND WASH SEPARATELY IN COLD WATER DONQT BLEACH LAY FLAT TO DRY, DO NOT IRON"
IMG_8628.JPG,cropped,easyocr_original,2,5,0.0,not visible,,True,1.0,both_none,not visible,100% Cashmere,False,0.0,prediction_failed,not visible,,True,1.0,both_none,49.97817428448877,100*6 cashMere
IMG_8602.JPG,cropped,easyocr_original,6,5,0.3235294117647059,not visible,,True,1.0,both_none,49% RAYON 31% POLYESTER 20% NYLON,"49% Rayon, 31% Polyester, 20% Nylon",False,0.9705882352941176,near_match,not visible,,True,1.0,both_none,77.96034750017552,49% RAYON 31% POLYESTER 20% NYLON
IMG_8616.JPG,cropped,easyocr_original,2,5,0.0,not visible,,True,1.0,both_none,not visible,,True,1.0,both_none,not visible,Dry clean only,False,0.0,prediction_failed,3.861493888717145,WaY {leA
IMG_8574.JPG,cropped,easyocr_denoised,25,5,0.23671497584541065,not visible,India,False,0.0,prediction_failed,not visible,100% Organic Cotton,False,0.0,prediction_failed,wash cold Mith Ike colors Tumble dybw Do not bleach 0 0 2 Moda In Indla 3,"Machine wash cold with like colors, tumble dry low, do not bleach",False,0.7101449275362319,partial_match,53.401591340450985,Toon Organkc Coton @D Organic CU 1245496 Machino wash cold Mith Ike colors Tumble dybw Do not bleach 0 0 2 Moda In Indla 3
IMG_8560.JPG,cropped,easyocr_original,9,5,0.0,not visible,China,False,0.0,prediction_failed,not visible,"70% Rayon, 30% Polyester",False,0.0,prediction_failed,not visible,,True,1.0,both_none,30.811915657172378,"St1e451163B Rn 142577 70""RAYON 30vopol YESTER MADFN Chit L"
IMG_8561.JPG,cropped,easyocr_clahe,16,5,0.12121212121212122,not visible,,True,1.0,both_none,100% POLYESTER LINING 100% POLYESTER DOUBLURE 100% POLYESTER CA,100% Polyester,False,0.36363636363636365,mismatch,not visible,,True,1.0,both_none,72.93754662739217,BODY 100% POLYESTER LINING' 100%/ POLYESTER TRONC: 100% POLYESTER DOUBLURE: 100% POLYESTER CA 23725 RN 122354
IMG_8575.JPG,cropped,easyocr_original,23,5,0.2012578616352201,not visible,Cambodia,False,0.0,prediction_failed,47%Polyester 49%Cotton 2%Spandex 53%Cottor,"53% Cotton, 47% Polyester, 49% Cotton, 49% Polyester, 2% Spandex",False,0.6037735849056604,mismatch,not visible,,True,1.0,both_none,81.99325138509414,47%Polyester/Polyester 49%Cotton/Algodore 4g%Polyester Polvestee 2%Spandex/Elasthanne EXCLUSIVE DECORATION EXCLUYENDO DECORATION RN STYLE 9920 Made in Hecho Body/Corps: 53%Cottor/Algodon Rib/Costilla: QF 50369 Cambodia Camboya Pn
IMG_8617.JPG,cropped,easyocr_bilateral,35,5,0.8389480193991471,CHINA,China,True,1.0,exact_match,70% RAYON 30% MYlOH EXcLuSIve,"70% Rayon, 30% Nylon",False,0.6938775510204082,mismatch,HAND Wash cold O0 Ndt BLeAcH LAY FLAT To OrY Warm IrON IF NEEDED D0 Not IrON ON DecorATION,"Turn garment inside out, hand wash cold, do not bleach, lay flat to dry, warm iron if needed, do not iron on decoration",False,0.8229665071770335,partial_match,41.928704734756955,70% RAYON 30% MYlOH EXcLuSIve 0f Decoratio Made IN CHINA RN 103715 Turn GARMENT INsIDE OuT HAND Wash cold O0 Ndt BLeAcH LAY FLAT To OrY Warm IrON IF NEEDED D0 Not IrON ON DecorATION
IMG_8603.JPG,cropped,easyocr_bilateral,14,5,0.3234714003944773,not visible,,True,1.0,both_none,not visible,,True,1.0,both_none,MACHINE WASH SEPARATELY In COLD WATER DO NOT BLEACH DRY FLAT IRON ATLow TEMPERATURE,"machine wash separately in cold water, do not bleach, dry flat, iron at low temperture",False,0.9704142011834319,near_match,66.78771394333819,MACHINE WASH SEPARATELY In COLD WATER DO NOT BLEACH DRY FLAT IRON ATLow TEMPERATURE
IMG_8607.JPG,cropped,easyocr_denoised,52,5,0.12849872773536894,not visible,,True,1.0,both_none,not visible,,True,1.0,both_none,"WASH Cold ColoRSW  MLd Deteroent en machingeaad Avec des coutelis simllares aWo derergent doux ONYN7SZ BLEACH WHEn NeeDE I Utiliser uniquement Unt egent blanchissant decolorant slbesoiest TUMBLE DRY LOW, PROMPTLY Secher en Macriead temperature  Sort IRonieNeedel Kenedern CLEAM Cenne MACHINE With LKE Laven non REMovs Saece rapidement COOL Ropacsere neceecelre DRY OR","Machine wash cold with like colors with mild detergent, only non-chlorine bleach when needed, tumble dry low remove promptly, iron cool if needed, or dry clean",False,0.38549618320610685,mismatch,38.42538249972659,"WASH Cold ColoRSW  MLd Deteroent en machingeaad Avec des coutelis simllares aWo derergent doux ONYN7SZ BLEACH WHEn NeeDE I Utiliser uniquement Unt egent blanchissant decolorant slbesoiest TUMBLE DRY LOW, PROMPTLY Secher en Macriead temperature  Sort IRonieNeedel Kenedern CLEAM Cenne MACHINE With LKE Laven non REMovs Saece rapidement COOL Ropacsere neceecelre DRY OR"
IMG_8613.JPG,original,easyocr_original,39,5,0.4797023286926711,not visible,,True,1.0,both_none,60% COTTONI COTON 40% POLYESTERI POLIESTER,"60% Cotton, 40% Polyester",False,0.7164179104477612,partial_match,"WASH ONCE BEFORE WEARING, TURN GARMENT INSIDE QUT, MACHINE WASH WITH LIKE COLORS, NON-CHLORINE WHEN NEEDED, IRON IF COLD TUMBLE BLEACH DRY NEEDED, WARM DO LOW; NOT CLEAN DRY","Wash garment once before wearing, turn garment inside out, machine wash cold with like colors, non-chlorine bleach when needed, tumble dry low, warm iron if necessary, do not dry clean.",False,0.7226890756302521,partial_match,83.75114612952532,"60% COTTONI COTON/ ALGODON 40% POLYESTERI POLIESTER Dabax @7 03x WASH ONCE BEFORE WEARING, TURN GARMENT INSIDE QUT, MACHINE WASH WITH LIKE COLORS, NON-CHLORINE WHEN NEEDED, IRON IF COLD TUMBLE BLEACH DRY NEEDED, WARM DO LOW; NOT CLEAN DRY"
IMG_8571.JPG,cropped,easyocr_clahe,9,5,0.6,CHINA,China,True,1.0,exact_match,100% COTTON LINING 100% POLYESTER MADE,"100% Cotton, 100% Polyester",False,0.8,partial_match,not visible,,True,1.0,both_none,95.31141539731568,SELF: 100% COTTON LINING: 100% POLYESTER MADE IN CHINA
IMG_8565.JPG,original,easyocr_original,22,5,0.2552552552552552,not visible,,True,1.0,both_none,not visible,,True,1.0,both_none,"Hand wash Dr machine wash pentle cycle in cold water; do not bleach, flat t0 #afm # Decessary bbx0ao Jay dry, jra0","hand wash or machine wash gentle cycle in cold water, do not bleach, lay flat to dry, iron warm if necessary",False,0.7657657657657657,partial_match,56.27800822375922,"Hand wash Dr machine wash pentle cycle in cold water; do not bleach, flat t0 #afm # Decessary bbx0ao Jay dry, jra0"
IMG_8559.JPG,original,easyocr_denoised,26,5,0.8100037327360955,UsA Ok,USA,False,0.6666666666666666,mismatch,98% COTTON 4% SPANDEX Diz,"96% Cotton, 4% Spandex",False,0.851063829787234,partial_match,MACHINE WASHCOLD do NOT BLEACH WASH With Like coLoRS TUMBLE DRY Low WARM IRON RN160296,"machine wash cold, do not bleach, wash with like colors, tumble dry low, warm iron ok",False,0.9122807017543859,near_match,53.62012334567249,Rawven 98% COTTON 4% SPANDEX Diz 5 MACHINE WASHCOLD do NOT BLEACH WASH With Like coLoRS TUMBLE DRY Low WARM IRON RN160296 Made In UsA Ok
IMG_8564.JPG,cropped,easyocr_original,21,5,0.0,not visible,Bangladesh,False,0.0,prediction_failed,not visible,"70% Viscose, 30% Polyamide",False,0.0,prediction_failed,not visible,,True,1.0,both_none,9.780624640580058,Made neangladew Fabnauelem Bancladerh Hachblen Baneiadesh ONN241102/ Rin08797811 Cld Koi W 2 WPI E8 cevercare nto  GB 7086 ViSCOSE 30 6pOLAMIDE
IMG_8570.JPG,cropped,easyocr_clahe,20,5,0.22065727699530516,not visible,,True,1.0,both_none,48% VISCOSE 31% POLYESTER 18% NYLON 3% ELASTANE VISCOSE 31% POLYESTER NYLON 3% ELASTHANNE CA,"48% Viscose, 31% Polyester, 18% Nylon, 3% Elastane",False,0.6619718309859155,mismatch,not visible,,True,1.0,both_none,82.00531429019578,"48% VISCOSE; 31% POLYESTER, 18% NYLON; 3% ELASTANE VISCOSE, 31% POLYESTER NYLON, 3% ELASTHANNE CA 23725 RN 122354 48% 18%"
IMG_8612.JPG,cropped,easyocr_original,9,5,0.21212121212121213,VIETNAM,made in Vietnam,False,0.6363636363636364,mismatch,not visible,,True,1.0,both_none,not visible,,True,1.0,both_none,90.44156633545629,MADE IN VIETNAM FABRIQUE AU VETNAM HECHO EN VIETNAM
IMG_8606.JPG,cropped,easyocr_original,11,5,0.6065573770491803,PERU,Peru,True,1.0,exact_match,50% PIMA CoTTON 50% MODALIMODAL Mim,"50% Pima Cotton, 50% Modal",False,0.819672131147541,partial_match,not visible,,True,1.0,both_none,68.8398773972016,50% PIMA CoTTON/ COTON PIMA 50% MODALIMODAL Mim MADE IN PERU
IMG_8610.JPG,cropped,easyocr_original,6,5,0.3238095238095238,not visible,,True,1.0,both_none,83% POLYESTER 12% RAYON 5% SPANDEX,"83% Polyester, 12% Rayon, 5% Spandex",False,0.9714285714285714,near_match,not visible,,True,1.0,both_none,73.4853424614665,83% POLYESTER 12% RAYON 5% SPANDEX
IMG_8604.JPG,cropped,easyocr_original,29,5,0.6314810841736395,not visible,China,False,0.0,prediction_failed,73% ACRYLIC 24% POLYESTER 3% SPANDEX HAND,"73% acrylic, 24% polyester, 3% spandex",False,0.9113924050632911,near_match,HAND WASH COLD SEPARATELY USE ONLY NON-CHLORINE BLEACH IF NEEDED RESHAPE AND LAY FLATTO DRY USE LOW IRON IF NECESSARY,"hans wash cold separately, use only non-chlorine bleach if needed reshape and lay flat to dry use low iron if necessary",False,0.9830508474576272,near_match,82.48943553336575,MADE IN CHINA 73% ACRYLIC 24% POLYESTER 3% SPANDEX HAND WASH COLD SEPARATELY USE ONLY NON-CHLORINE BLEACH IF NEEDED RESHAPE AND LAY FLATTO DRY USE LOW IRON IF NECESSARY
IMG_8599.JPG,cropped,easyocr_bilateral,25,5,0.46878306878306875,not visible,,True,1.0,both_none,100% CASHMERE DRY,100% Cotton,False,0.42857142857142855,mismatch,DRY CLEAN OR HAND WASH COLD DO NOT TWIST OR WRING DO NOT BLEACH RESHAPE AND LAY FLATTO DRY WARM IRON IF NEEDED,"Dry clean or hand wash cold, do not twist or wring, do not bleach, reshape and lay flat to dry, warm iron if needed",False,0.9777777777777777,near_match,79.88187907270911,100% CASHMERE DRY CLEAN OR HAND WASH COLD DO NOT TWIST OR WRING DO NOT BLEACH RESHAPE AND LAY FLATTO DRY WARM IRON IF NEEDED
IMG_8573.JPG,cropped,easyocr_adaptive_thresh,11,5,0.301994301994302,not visible,,True,1.0,both_none,not visible,,True,1.0,both_none,MACHINE WASH COLD DO NOT BLEACH TUMBLE DRY LOW HEAT N,"Machine wash cold, do not bleach, tumble dry low heat, cool iron",False,0.905982905982906,near_match,86.20694898186379,MACHINE WASH COLD DO NOT BLEACH TUMBLE DRY LOW HEAT N
IMG_8567.JPG,cropped,easyocr_original,10,5,0.19999999999999998,not visible,China,False,0.0,prediction_failed,20% NYLON D,"80% Silk, 20% Nylon",False,0.6,mismatch,not visible,,True,1.0,both_none,44.31591151275998,80*SILK Soe 20% NYLON D *00445 I5 85108 342 Ch
IMG_8611.JPG,cropped,easyocr_bilateral,27,5,0.15503875968992248,not visible,,True,1.0,both_none,not visible,,True,1.0,both_none,TUMBLE DRY LOW COOL IRON ON REVERSE SIDE IF NEEDED,"turn garment inside out, machine wash cold with like colors, gentile cycle, only non-chlorine bleach when needed, tumble dry low, cool iron on reverse side if needed",False,0.46511627906976744,mismatch,44.966996786372185,Turk GARMENT IuSidE QuT LACrNe #ASH COLD EnkLie COLORS GENTLE CYCLE ONLY Non CHLORINE BLEACH IF NEEDED TUMBLE DRY LOW COOL IRON ON REVERSE SIDE IF NEEDED
